module,scope,path,container,boxDecoration,borderRadiusCircular,radiusCircular,edgeInsets,fixedWidth,fixedHeight,totalDivergence,exception,exceptionReason
dca,root_page,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_schedule_limits_enable.dart,0,0,0,0,0,0,0,0,no,-
dca,root_page,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_schedule_strategy_time.dart,0,0,0,0,0,0,0,0,no,-
dca,root_page,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_smart_rules_cards.dart,0,0,0,0,0,0,0,0,no,-
dca,root_page,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_smart_rules_info_common.dart,0,0,0,0,0,0,0,0,no,-
dca,root_page,flutter_app/lib/features/dca/presentation/widgets/schedule/dca_smart_rules_tabs_stats.dart,0,0,0,0,0,0,0,0,no,-
dev,root_page,flutter_app/lib/features/dev/presentation/pages/design_system_page.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,root_page,flutter_app/lib/features/dev/presentation/pages/missing_screens_showcase_page.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,root_page,flutter_app/lib/features/dev/presentation/pages/performance_monitor.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,root_page,flutter_app/lib/features/dev/presentation/pages/route_checker_page.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/design_system_color_section.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/design_system_common.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/design_system_cta_section.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/design_system_footer.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/design_system_hero.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/design_system_input_section.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/design_system_playground.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/design_system_section_header_section.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/design_system_tokens_section.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,feature_widget,flutter_app/lib/features/dev/presentation/widgets/dev_state_bar.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,root_page,flutter_app/lib/features/dev/presentation/widgets/missing_screens_showcase_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,root_page,flutter_app/lib/features/dev/presentation/widgets/missing_screens_showcase_page_sections.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,root_page,flutter_app/lib/features/dev/presentation/widgets/performance_monitor_common.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,root_page,flutter_app/lib/features/dev/presentation/widgets/performance_monitor_sections.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,root_page,flutter_app/lib/features/dev/presentation/widgets/route_checker_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
dev,root_page,flutter_app/lib/features/dev/presentation/widgets/route_checker_page_sections.dart,0,0,0,0,0,0,0,0,yes,allowed_path_exception: /dev/
discovery,root_page,flutter_app/lib/features/discovery/presentation/pages/topic_hub_page.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/pages/unified_search_page.dart,0,0,0,0,0,0,0,0,no,-
discovery,feature_widget,flutter_app/lib/features/discovery/presentation/widgets/discovery_shared_tiles.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/widgets/topic_hub_cards.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/widgets/topic_hub_common.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/widgets/topic_hub_header.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/widgets/topic_hub_sections.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/widgets/unified_search_common.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/widgets/unified_search_entity_cards.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/widgets/unified_search_prediction_arena_cards.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/widgets/unified_search_results.dart,0,0,0,0,0,0,0,0,no,-
discovery,root_page,flutter_app/lib/features/discovery/presentation/widgets/unified_search_shell.dart,0,0,0,0,0,0,0,0,no,-
earn_core,feature_widget,flutter_app/lib/features/earn_core/presentation/widgets/earn_custody_risk_banner.dart,0,0,0,0,0,0,0,0,no,-
earn_core,feature_widget,flutter_app/lib/features/earn_core/presentation/widgets/earn_formatters.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/auto_compound_settings_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/earn_portfolio_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_analytics_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_auto_rebalance_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_autopilot_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_backtest_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_comparison_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_dca_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_export_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_faq_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_goal_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_guide_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_history_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_ladder_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notification_preferences_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notifications_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_portfolio_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_product_detail_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_receipt_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_recommendations_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_redeem_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/hub/auto_compound_settings_calculator.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/hub/auto_compound_settings_info_sheet.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/hub/auto_compound_settings_positions.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/hub/auto_compound_settings_settings_sheet.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/hub/auto_compound_settings_shared.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/hub/earn_comparison_chart.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/hub/earn_comparison_summary.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/hub/earn_comparison_table.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_analytics_charts_metrics.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_analytics_secondary_painters.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_analytics_summary_range.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_allocation.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_drift_history.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_history.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_painters.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_preview.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_settings.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_shared.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_auto_rebalance_strategy.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_actions.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_common.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_formatters.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_hero.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_overview.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_autopilot_settings.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_compare.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_formatters.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_hero.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_results.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_backtest_setup.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_dca_common.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_dca_history_sheet.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_dca_plans.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_dca_summary.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_export_config_widgets.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_export_option_widgets.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_export_summary_widgets.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_faq_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_faq_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_card.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_create_sheet.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_detail_sheet.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_sheet_common.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_summary_card.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_goal_visuals.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_guide_common.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_guide_glossary.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_guide_tabs.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_guide_tutorials.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_history_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_history_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_home_common.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_home_hero.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_home_positions.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,root_page,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_home_products.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_analysis.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_builder_config.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_common.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_formatters.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_hero.dart,0,0,0,0,0,0,0,0,no,-
earn_savings,feature_widget,flutter_app/lib/features/earn_savings/presentation/widgets/savings/savings_ladder_liquidity.dart,0,0,0,0,0,0,0,0,no,-
